STT,Câu hỏi,Trả lời
22,Các loại join trong DBMS là gì?,"Các loại join: Inner Join: Trả về bản ghi khớp từ cả hai bảng. Left (Outer) Join: Trả về tất cả bản ghi từ bảng trái và bản ghi khớp từ bảng phải. Right (Outer) Join: Trả về tất cả bản ghi từ bảng phải và bản ghi khớp từ bảng trái. Full (Outer) Join: Trả về tất cả bản ghi từ cả hai bảng, với null cho các bản ghi không khớp."
23,View trong DBMS là gì?,"View là bảng ảo được tạo từ truy vấn, không lưu trữ dữ liệu vật lý, cung cấp cách truy cập dữ liệu tùy chỉnh hoặc bảo mật."
24,Trigger trong DBMS là gì?,"Trigger là hành động tự động thực thi khi sự kiện cụ thể xảy ra trên bảng (như INSERT, UPDATE, DELETE), không thể gọi thủ công."
25,Stored procedure trong DBMS là gì?,"Stored procedure là tập hợp câu lệnh SQL được biên dịch trước, có thể gọi thủ công, chấp nhận tham số đầu vào và trả về đầu ra."
26,Cursor trong DBMS là gì?,"Cursor là con trỏ cho phép duyệt qua từng bản ghi trong tập kết quả của truy vấn, dùng để xử lý dữ liệu từng hàng."
27,Tính toàn vẹn dữ liệu (data integrity) là gì?,"Tính toàn vẹn dữ liệu đảm bảo dữ liệu chính xác, nhất quán và đáng tin cậy, thông qua các ràng buộc như khóa chính, khóa ngoại, kiểm tra."
28,Các loại tính toàn vẹn dữ liệu là gì?,Các loại: Toàn vẹn thực thể: Đảm bảo mỗi bản ghi được xác định duy nhất (khóa chính). Toàn vẹn tham chiếu: Đảm bảo khóa ngoại trỏ đến bản ghi hợp lệ. Toàn vẹn miền: Đảm bảo giá trị cột thuộc miền hợp lệ.
29,Ràng buộc (constraint) trong DBMS là gì?,"Ràng buộc là quy tắc áp dụng cho dữ liệu để đảm bảo tính toàn vẹn, như NOT NULL, UNIQUE, PRIMARY KEY, FOREIGN KEY, CHECK."
30,SQL là gì?,"SQL (Structured Query Language) là ngôn ngữ chuẩn để giao tiếp với cơ sở dữ liệu quan hệ, dùng để tạo, truy xuất, cập nhật, xóa dữ liệu."
31,Các loại câu lệnh SQL là gì?,"Câu lệnh SQL gồm: DDL (Data Definition Language): CREATE, ALTER, DROP, TRUNCATE. DML (Data Manipulation Language): SELECT, INSERT, UPDATE, DELETE. DCL (Data Control Language): GRANT, REVOKE. TCL (Transaction Control Language): COMMIT, ROLLBACK, SAVEPOINT."
32,Phân biệt SELECT và SELECT DISTINCT.,"SELECT: Trả về tất cả bản ghi từ truy vấn, bao gồm trùng lặp. SELECT DISTINCT: Chỉ trả về các bản ghi duy nhất, loại bỏ trùng lặp."
33,Hàm tổng hợp (aggregate function) trong SQL là gì?,"Hàm tổng hợp thực hiện tính toán trên tập hợp giá trị và trả về một giá trị, như COUNT, SUM, AVG, MAX, MIN."
34,GROUP BY trong SQL là gì?,"GROUP BY nhóm các bản ghi có giá trị giống nhau trong cột được chỉ định, thường dùng với hàm tổng hợp để tính toán trên nhóm."
35,HAVING trong SQL là gì?,"HAVING lọc kết quả của GROUP BY dựa trên điều kiện, tương tự WHERE nhưng áp dụng sau khi nhóm."
36,Subquery trong SQL là gì?,"Subquery là truy vấn lồng trong truy vấn khác, dùng để trả về dữ liệu phục vụ cho truy vấn chính."
37,Correlated subquery là gì?,"Correlated subquery là subquery tham chiếu đến giá trị từ truy vấn ngoài, thực thi cho từng hàng của truy vấn ngoài."
38,Normalization và denormalization khác nhau thế nào?,Normalization: Tổ chức dữ liệu để loại bỏ dư thừa và đảm bảo toàn vẹn. Denormalization: Thêm dư thừa để cải thiện hiệu suất truy vấn.
39,Clustered và non-clustered index khác nhau thế nào?,"Clustered index: Sắp xếp dữ liệu vật lý theo chỉ mục, mỗi bảng chỉ có một. Non-clustered index: Lưu con trỏ đến dữ liệu, không thay đổi thứ tự vật lý."
40,Deadlock trong DBMS là gì?,"Deadlock là tình trạng hai hoặc nhiều giao dịch chờ nhau để giải phóng tài nguyên, dẫn đến kẹt cứng."
41,Làm thế nào để tránh deadlock?,"Tránh deadlock bằng: Truy cập tài nguyên theo thứ tự nhất định, sử dụng khóa cấp thấp, giảm thời gian giữ khóa, dùng cơ chế phát hiện và giải quyết deadlock."
42,Concurrency control trong DBMS là gì?,"Concurrency control quản lý nhiều giao dịch truy cập đồng thời để đảm bảo tính toàn vẹn và tránh xung đột, sử dụng khóa hoặc phiên bản hóa."
43,Locking trong DBMS là gì?,"Locking là cơ chế kiểm soát truy cập bằng cách khóa tài nguyên để ngăn giao dịch khác truy cập đồng thời, đảm bảo tính toàn vẹn."
44,Các loại khóa trong DBMS là gì?,"Các loại khóa: Shared Lock: Cho phép đọc nhưng không cho phép ghi. Exclusive Lock: Cho phép đọc và ghi, ngăn các giao dịch khác truy cập."
45,Two-phase locking là gì?,"Two-phase locking là giao thức với hai giai đoạn: Giai đoạn mở rộng (gaining locks) và Giai đoạn thu hẹp (releasing locks), đảm bảo tính tuần tự hóa."
46,Transaction isolation level là gì?,"Transaction isolation level xác định mức độ cô lập giữa các giao dịch, như Read Uncommitted, Read Committed, Repeatable Read, Serializable."
47,Phantom read là gì?,"Phantom read là hiện tượng giao dịch đọc tập hợp bản ghi, nhưng giao dịch khác chèn/xóa bản ghi, làm thay đổi kết quả khi đọc lại."
48,Dirty read là gì?,"Dirty read là khi giao dịch đọc dữ liệu chưa được commit từ giao dịch khác, có thể bị rollback, dẫn đến dữ liệu không chính xác."
49,Non-repeatable read là gì?,Non-repeatable read là khi giao dịch đọc cùng bản ghi nhiều lần nhưng nhận được giá trị khác nhau do giao dịch khác cập nhật.
50,Data warehouse là gì?,"Data warehouse là hệ thống lưu trữ dữ liệu lớn, tối ưu hóa cho phân tích và báo cáo, thường chứa dữ liệu lịch sử từ nhiều nguồn."
51,OLTP và OLAP khác nhau thế nào?,"OLTP (Online Transaction Processing): Xử lý giao dịch thời gian thực, tối ưu cho ghi/đọc nhanh. OLAP (Online Analytical Processing): Xử lý phân tích dữ liệu phức tạp, tối ưu cho truy vấn báo cáo."
52,Data mart là gì?,"Data mart là tập con của data warehouse, tập trung vào một lĩnh vực cụ thể, như bán hàng hoặc tài chính, để hỗ trợ phân tích."
53,ETL trong DBMS là gì?,"ETL (Extract, Transform, Load) là quá trình trích xuất dữ liệu từ nguồn, chuyển đổi để phù hợp với định dạng cần thiết, và nạp vào data warehouse."
54,Database schema types là gì?,Các loại lược đồ: Lược đồ ngôi sao: Bảng sự kiện trung tâm kết nối với bảng chiều. Lược đồ bông tuyết: Lược đồ ngôi sao được chuẩn hóa thêm. Lược đồ thiên hà: Nhiều bảng sự kiện chia sẻ bảng chiều.
55,Cây B và cây B+ khác nhau thế nào?,"Cây B: Cấu trúc tự cân bằng, lưu trữ dữ liệu sắp xếp, cho phép tìm kiếm, chèn, xóa trong thời gian logarit. Lưu dữ liệu ở cả nút trong và nút lá. Cây B+: Mở rộng cây B, dùng cho lập chỉ mục, chỉ lưu dữ liệu ở nút lá, nút trong chỉ chứa khóa và con trỏ."
56,Kỹ thuật băm (hashing) trong DBMS là gì? Nó hoạt động thế nào?,"Kỹ thuật băm ánh xạ dữ liệu (như khóa) tới giá trị hoặc địa chỉ cố định bằng hàm băm, dùng cho truy xuất nhanh trong chỉ mục băm hoặc bảng băm. Cách hoạt động: Hàm băm nhận khóa, tính giá trị băm, xác định bucket lưu dữ liệu. Khi tìm kiếm, hàm băm được áp dụng lại để tìm bucket."
57,Sự khác biệt giữa trigger và stored procedure là gì?,"Trigger: Hành động tự động thực thi khi sự kiện (INSERT, UPDATE, DELETE) xảy ra trên bảng, không gọi thủ công. Stored Procedure: Tập hợp câu lệnh SQL được biên dịch trước, gọi thủ công, chấp nhận tham số đầu vào và trả đầu ra."
58,Khái niệm phân vùng dữ liệu (data partitioning) trong DBMS là gì?,"Phân vùng dữ liệu là quá trình chia dữ liệu lớn thành các đoạn nhỏ hơn để cải thiện hiệu suất, khả năng mở rộng và tính sẵn sàng. Các loại phân vùng: Phân vùng ngang: Chia theo hàng (ví dụ: theo khoảng thời gian). Phân vùng dọc: Chia theo cột. Phân vùng theo khoảng: Chia theo phạm vi giá trị. Phân vùng băm: Phân phối dữ liệu dựa trên giá trị băm của khóa."
59,Vai trò của DBMS trong xử lý tính toàn vẹn và bảo mật dữ liệu là gì?,"DBMS đảm bảo: Tính toàn vẹn dữ liệu: Qua các ràng buộc như khóa chính, khóa ngoại, kiểm tra, đảm bảo dữ liệu nhất quán và chính xác. Bảo mật dữ liệu: Cung cấp xác thực người dùng, kiểm soát truy cập, mã hóa để bảo vệ dữ liệu khỏi truy cập trái phép, hỗ trợ kiểm soát truy cập dựa trên vai trò (RBAC)."
60,DBMS khác với hệ thống dựa trên tệp như thế nào?,Comment More info Advertise with us Kkartik Follow Improve Article Tags: DBMS Interview Questions Databases Interview-Questions
