STT,Câu hỏi,Trả lời
23,Hàm reduce() trong Python là gì?,"Hàm reduce() (trong functools) áp dụng một hàm hai tham số liên tục lên các phần tử của iterable để giảm về một giá trị duy nhất, ví dụ: reduce(lambda x, y: x + y, [1, 2, 3]) trả về 6."
24,Iterator trong Python là gì?,"Iterator là đối tượng cho phép duyệt qua các phần tử của một tập hợp, hỗ trợ các phương thức __iter__() và __next__(), ví dụ: danh sách, tuple, hoặc generator."
25,Iterable trong Python là gì?,"Iterable là đối tượng có thể được duyệt qua (như danh sách, tuple, chuỗi), hỗ trợ phương thức __iter__() để trả về một iterator."
26,Sự khác biệt giữa Iterator và Iterable là gì?,"Iterable: Đối tượng có thể duyệt qua, cung cấp iterator thông qua __iter__(). Iterator: Đối tượng thực hiện việc duyệt, cung cấp __next__() để lấy phần tử tiếp theo. Tất cả iterator đều là iterable, nhưng không phải tất cả iterable đều là iterator."
27,Hàm zip() trong Python là gì?,"Hàm zip() kết hợp các phần tử từ nhiều iterable thành các tuple, ví dụ: zip([1, 2], [3, 4]) trả về [(1, 3), (2, 4)]."
28,List slicing trong Python là gì?,"List slicing là cách trích xuất một phần của danh sách bằng cú pháp [start:end:step], ví dụ: [1, 2, 3, 4][1:3] trả về [2, 3]."
29,Comprehension trong Python là gì?,"Comprehension là cú pháp ngắn gọn để tạo danh sách, tập hợp hoặc từ điển từ một iterable, ví dụ: list comprehension [x for x in range(5)], dictionary comprehension {x: x**2 for x in range(5)}."
30,Hàm eval() trong Python là gì?,"Hàm eval() phân tích và thực thi một chuỗi biểu thức Python hợp lệ, trả về kết quả, ví dụ: eval(""1 + 2"") trả về 3. Cần cẩn thận vì có thể gây rủi ro bảo mật."
31,Hàm exec() trong Python là gì?,"Hàm exec() thực thi mã Python động (như câu lệnh, không chỉ biểu thức) từ một chuỗi, không trả về giá trị, ví dụ: exec(""print('Hello')"")."
32,Sự khác biệt giữa eval() và exec() là gì?,"eval(): Chỉ thực thi biểu thức Python và trả về kết quả. exec(): Thực thi bất kỳ mã Python nào (biểu thức, câu lệnh) nhưng không trả về giá trị."
33,Pickling trong Python là gì?,"Pickling là quá trình chuyển đổi đối tượng Python thành một luồng byte để lưu trữ hoặc truyền tải, sử dụng module pickle, ví dụ: pickle.dump(obj, file)."
34,Unpickling trong Python là gì?,"Unpickling là quá trình chuyển đổi luồng byte trở lại thành đối tượng Python, sử dụng pickle.load(file), ngược lại với pickling."
35,"Global, Local và Nonlocal variable trong Python là gì?","Global: Biến được định nghĩa ngoài hàm, có phạm vi toàn cục. Local: Biến được định nghĩa trong hàm, chỉ tồn tại trong hàm đó. Nonlocal: Biến trong hàm bao ngoài (enclosing function), được truy cập bởi hàm lồng bên trong bằng từ khóa nonlocal."
36,Làm thế nào để kiểm tra kiểu dữ liệu của một biến trong Python?,"Sử dụng hàm type() để kiểm tra kiểu dữ liệu, ví dụ: type(42) trả về <class 'int'>, hoặc isinstance(x, int) để kiểm tra xem biến có phải kiểu cụ thể không."
37,Python hỗ trợ đa kế thừa như thế nào?,"Python hỗ trợ đa kế thừa, cho phép một lớp kế thừa từ nhiều lớp cha bằng cách liệt kê chúng trong định nghĩa lớp, ví dụ: class Child(Parent1, Parent2). Sử dụng MRO (Method Resolution Order) để xác định thứ tự tìm kiếm phương thức."
38,Method Resolution Order (MRO) trong Python là gì?,"MRO là thứ tự mà Python tìm kiếm phương thức trong hệ thống phân cấp lớp khi có đa kế thừa, theo thuật toán C3 linearization, xem bằng Class.__mro__ hoặc mro()."
39,Hàm super() trong Python là gì?,"Hàm super() cho phép gọi phương thức của lớp cha trong lớp con, hữu ích trong kế thừa, ví dụ: super().__init__() để gọi constructor của lớp cha."
40,Magic methods trong Python là gì?,"Magic methods (hoặc dunder methods) là các phương thức đặc biệt có cú pháp __method__, như __init__, __str__, dùng để tùy chỉnh hành vi của đối tượng, ví dụ: __add__ để định nghĩa phép cộng."
41,Property decorator trong Python là gì?,"Property decorator (@property) biến một phương thức thành thuộc tính, cho phép truy cập như thuộc tính nhưng vẫn thực thi logic, ví dụ: @property def name(self): return self._name."
42,Static method và Class method trong Python là gì?,"Static method: Phương thức không truy cập trạng thái đối tượng hoặc lớp, định nghĩa bằng @staticmethod. Class method: Phương thức truy cập lớp thông qua tham số cls, định nghĩa bằng @classmethod."
43,Sự khác biệt giữa Static method và Class method là gì?,"Static method: Không nhận tham số liên quan đến đối tượng hoặc lớp, hoạt động như hàm độc lập. Class method: Nhận tham số cls để truy cập lớp, thường dùng để tạo hoặc sửa đổi trạng thái lớp."
44,Python hỗ trợ lập trình hướng đối tượng như thế nào?,"Python hỗ trợ OOP thông qua: Lớp và đối tượng, Kế thừa, Đa hình (override phương thức), Đóng gói (sử dụng tiền tố _ hoặc __ cho thuộc tính riêng), và Trừu tượng (sử dụng module abc)."
45,File handling trong Python là gì?,"File handling là quá trình đọc, ghi, hoặc thao tác với tệp, sử dụng các hàm như open(), read(), write(), close(), hoặc khối with để quản lý tài nguyên tự động."
46,Làm thế nào để đọc một tệp trong Python?,"Đọc tệp bằng: open() và read(): with open('file.txt', 'r') as f: content = f.read(). readline(): Đọc từng dòng. readlines(): Đọc tất cả dòng thành danh sách."
47,Làm thế nào để ghi vào một tệp trong Python?,"Ghi vào tệp bằng: open() và write(): with open('file.txt', 'w') as f: f.write('Hello'). writelines(): Ghi danh sách các chuỗi. Chế độ a để thêm vào cuối tệp."
48,Regular Expression (Regex) trong Python là gì?,"Regex là công cụ xử lý chuỗi, tìm kiếm hoặc thay thế mẫu trong văn bản, sử dụng module re, ví dụ: re.search(r'\d+', 'abc123') tìm số trong chuỗi."
49,Làm thế nào để sử dụng Regular Expression trong Python?,"Sử dụng module re với các hàm như: re.search(): Tìm mẫu đầu tiên. re.findall(): Tìm tất cả mẫu. re.sub(): Thay thế mẫu. Ví dụ: re.findall(r'\d+', 'abc123def456') trả về ['123', '456']."
50,Multithreading trong Python là gì?,"Multithreading là chạy nhiều luồng trong một tiến trình, nhưng trong CPython, GIL giới hạn đa luồng thực sự, khiến nó phù hợp hơn cho tác vụ I/O-bound, không phải CPU-bound."
51,Function Annotations trong Python là gì?,"Function Annotations là tính năng cho phép thêm siêu dữ liệu vào tham số và giá trị trả về của hàm, chỉ định kiểu đầu vào và đầu ra, được đánh giá tại thời điểm biên dịch, không ảnh hưởng đến runtime, ví dụ: def add(x: int, y: int) -> int: return x + y. Thư viện bên thứ ba như mypy sử dụng chúng để kiểm tra kiểu."
52,Exception Groups trong Python là gì?,"Exception Groups là tính năng mới trong Python 3.11, cho phép nhóm nhiều ngoại lệ khác nhau vào một ExceptionGroup, xử lý bằng cú pháp except*. Điều này giúp quản lý nhiều ngoại lệ cùng lúc mà không cần tạo nhiều lớp ngoại lệ, thứ tự lưu trữ không quan trọng khi gọi."
53,Câu lệnh Switch trong Python là gì?,"Từ Python 3.10, Python hỗ trợ tính năng switch-case gọi là “structural pattern matching” với từ khóa match và case. Dấu _ dùng cho trường hợp mặc định, ví dụ: match x: case 1: print('One'). Trước Python 3.10, không có câu lệnh switch."
54,Walrus Operator trong Python là gì?,"Walrus Operator (:=) cho phép gán giá trị cho biến trong một biểu thức, hữu ích để sử dụng giá trị nhiều lần trong vòng lặp hoặc điều kiện mà không cần tính toán lại, ví dụ: while (n := len(data)) > 0: print(n). Chỉ hỗ trợ từ Python 3.8 trở lên."
