STT,Câu hỏi,Trả lời
12,Mode collapse trong GAN là gì?,"Mode collapse là khi Generator chỉ tạo ra một tập hợp hạn chế các đầu ra, không phản ánh toàn bộ phân phối dữ liệu thật. Điều này làm giảm tính đa dạng của dữ liệu được tạo ra."
13,Làm thế nào để đánh giá chất lượng của mô hình Generative AI?,"Các độ đo bao gồm: Inception Score (đánh giá chất lượng và đa dạng hình ảnh), FID (Fréchet Inception Distance - đo khoảng cách giữa phân phối thật và giả), BLEU/ROUGE (cho văn bản), và đánh giá thủ công bởi con người."
14,Few-shot learning trong Generative AI là gì?,Few-shot learning là khả năng của mô hình generative học hoặc tạo dữ liệu mới chỉ với một vài mẫu huấn luyện. Nó thường được sử dụng trong các mô hình như GPT hoặc CLIP để thích nghi nhanh với nhiệm vụ mới.
15,Zero-shot learning trong Generative AI là gì?,"Zero-shot learning là khả năng mô hình thực hiện nhiệm vụ hoặc tạo dữ liệu mà không cần huấn luyện trước trên nhiệm vụ đó, dựa vào kiến thức đã học từ dữ liệu tổng quát. Ví dụ: GPT trả lời câu hỏi mới mà không cần fine-tuning."
16,Fine-tuning trong Generative AI là gì?,"Fine-tuning là quá trình tinh chỉnh mô hình generative đã được huấn luyện trước trên tập dữ liệu cụ thể để cải thiện hiệu suất cho một nhiệm vụ cụ thể, như tạo văn bản chuyên ngành hoặc hình ảnh theo phong cách nhất định."
17,Transfer learning trong Generative AI là gì?,"Transfer learning là sử dụng kiến thức từ một mô hình đã được huấn luyện trên tập dữ liệu lớn để áp dụng cho nhiệm vụ mới, thường thông qua fine-tuning hoặc feature extraction, giúp tiết kiệm thời gian và tài nguyên."
18,Các vấn đề đạo đức trong Generative AI là gì?,"Các vấn đề bao gồm: Tạo nội dung giả (deepfake), vi phạm bản quyền, thiên vị trong dữ liệu huấn luyện, lạm dụng để lan truyền thông tin sai lệch, và tác động môi trường do tính toán lớn."
19,Deepfake là gì?,"Deepfake là nội dung giả (hình ảnh, video, âm thanh) được tạo bởi AI, thường sử dụng GAN hoặc mô hình Diffusion, để mô phỏng người hoặc sự kiện một cách chân thực, có thể gây rủi ro về thông tin sai lệch."
20,Text-to-Image Generation là gì?,"Tạo hình ảnh từ văn bản là quá trình sử dụng mô hình generative (như DALL-E, Stable Diffusion) để tạo hình ảnh dựa trên mô tả văn bản, ví dụ: ""Một con mèo bay trên bầu trời xanh""."
21,Image-to-Image Translation là gì?,"Dịch hình ảnh sang hình ảnh là quá trình chuyển đổi hình ảnh từ một dạng sang dạng khác, như từ ảnh phác thảo sang ảnh thực tế, sử dụng các mô hình như CycleGAN hoặc Pix2Pix."
22,Các kỹ thuật để cải thiện chất lượng đầu ra của Generative AI là gì?,"Các kỹ thuật bao gồm: Tăng dữ liệu huấn luyện chất lượng cao, sử dụng mô hình lớn hơn, cải thiện hàm mất mát, áp dụng kỹ thuật regularization, và sử dụng đánh giá của con người để tinh chỉnh."
23,Stable Diffusion là gì?,Stable Diffusion là mô hình generative sử dụng quá trình khuếch tán (diffusion process) để tạo hình ảnh chất lượng cao từ văn bản hoặc hình ảnh. Nó nổi bật vì hiệu quả và khả năng tùy chỉnh.
24,DALL-E là gì?,"DALL-E là mô hình generative của OpenAI, sử dụng Transformer để tạo hình ảnh từ mô tả văn bản. Nó nổi tiếng với khả năng tạo hình ảnh sáng tạo và chi tiết, như ""một quả chuối đội mũ cao bồi""."
25,Làm thế nào để xử lý thiên vị trong Generative AI?,"Để xử lý thiên vị: Sử dụng tập dữ liệu đa dạng và cân bằng, kiểm tra đầu ra mô hình, áp dụng kỹ thuật giảm thiên vị (de-biasing), và thực hiện đánh giá đạo đức thường xuyên."
26,Các công cụ và thư viện cho Generative AI là gì?,"Các công cụ và thư viện bao gồm: TensorFlow, PyTorch, Hugging Face Transformers, Stable Diffusion, VAE-GAN, và các nền tảng như RunwayML hoặc Artbreeder."
27,Text-to-Speech (TTS) trong Generative AI là gì?,Text-to-Speech là quá trình sử dụng mô hình generative để chuyển đổi văn bản thành giọng nói tự nhiên. Các mô hình như WaveNet hoặc Tacotron được sử dụng để tạo âm thanh giống con người.
28,Speech-to-Text (STT) trong Generative AI là gì?,"Speech-to-Text là quá trình chuyển đổi giọng nói thành văn bản, thường sử dụng mô hình như Whisper (của OpenAI) hoặc DeepSpeech, dựa trên mạng nơ-ron học sâu."
29,Tạo âm nhạc bằng AI hoạt động như thế nào?,"Tạo âm nhạc sử dụng mô hình generative (như MusicLM hoặc Jukebox) để học mẫu âm nhạc từ dữ liệu huấn luyện, sau đó tạo ra giai điệu, nhịp điệu hoặc bài hát dựa trên đầu vào hoặc phong cách mong muốn."
30,Các kỹ thuật để giảm chi phí tính toán trong Generative AI là gì?,"Các kỹ thuật bao gồm: Sử dụng mô hình nhỏ hơn, lượng tử hóa mô hình (model quantization), tối ưu hóa kiến trúc (như DistilBERT), và sử dụng phần cứng chuyên dụng (GPU/TPU)."
31,CycleGAN là gì?,"CycleGAN là mô hình GAN dùng để dịch hình ảnh sang hình ảnh mà không cần dữ liệu ghép cặp, ví dụ: chuyển ảnh ngựa thành ngựa vằn hoặc ảnh mùa hè thành mùa đông. Nó sử dụng hàm mất mát chu kỳ để đảm bảo tính nhất quán."
32,StyleGAN là gì?,"StyleGAN là một biến thể của GAN, được phát triển bởi NVIDIA, chuyên tạo hình ảnh chất lượng cao với khả năng kiểm soát phong cách (style) của hình ảnh, như điều chỉnh đặc điểm khuôn mặt hoặc phong cảnh."
33,Làm thế nào để đánh giá tính đa dạng của đầu ra Generative AI?,"Tính đa dạng được đánh giá bằng các độ đo như entropy, phân tích phân phối đầu ra, hoặc sử dụng chỉ số như FID để so sánh sự khác biệt giữa các mẫu được tạo."
34,Autoencoder trong Generative AI là gì?,"Autoencoder là mạng nơ-ron học không giám sát, gồm Encoder (nén dữ liệu thành không gian tiềm ẩn) và Decoder (tái tạo dữ liệu). Trong Generative AI, nó được dùng để tạo dữ liệu mới hoặc giảm chiều dữ liệu."
35,Các kỹ thuật để cải thiện tính ổn định của GAN là gì?,"Các kỹ thuật bao gồm: Sử dụng nhãn mịn (label smoothing), thêm nhiễu vào Discriminator, sử dụng hàm mất mát cải tiến (như Wasserstein loss), và huấn luyện với batch size lớn hơn."
36,Prompt Engineering trong Generative AI là gì?,"Prompt Engineering là kỹ thuật thiết kế đầu vào (prompt) để tối ưu hóa phản hồi của mô hình generative, như viết prompt rõ ràng, chi tiết để GPT hoặc DALL-E tạo ra kết quả mong muốn."
37,Làm thế nào để bảo vệ bản quyền trong Generative AI?,"Để bảo vệ bản quyền: Sử dụng dữ liệu huấn luyện hợp pháp, gắn nhãn nguồn gốc dữ liệu, áp dụng watermark cho nội dung tạo ra, và tuân thủ quy định pháp luật về bản quyền."
38,Multimodal Generative AI là gì?,"Multimodal Generative AI là mô hình tạo nội dung từ nhiều loại dữ liệu (văn bản, hình ảnh, âm thanh), như CLIP (kết hợp văn bản và hình ảnh) hoặc DALL-E (tạo hình ảnh từ văn bản)."
39,Các ứng dụng của Generative AI trong y tế là gì?,"Ứng dụng bao gồm: Tạo hình ảnh y tế (MRI, CT), tổng hợp dữ liệu bệnh nhân để nghiên cứu, hỗ trợ chẩn đoán, và tạo báo cáo y tế tự động."
40,Tác động môi trường của Generative AI là gì?,"Generative AI yêu cầu tính toán lớn, tiêu thụ nhiều năng lượng, dẫn đến lượng khí thải carbon cao. Giải pháp bao gồm tối ưu hóa mô hình, sử dụng năng lượng tái tạo, và giảm quy mô tính toán."
41,Tạo video bằng Generative AI hoạt động như thế nào?,"Tạo video sử dụng mô hình generative (như Video Diffusion hoặc GAN-based models) để tạo chuỗi khung hình dựa trên văn bản, hình ảnh hoặc video đầu vào, đảm bảo tính liên tục và chân thực."
42,Các kỹ thuật để kiểm soát đầu ra của Generative AI là gì?,"Các kỹ thuật bao gồm: Prompt engineering, fine-tuning trên dữ liệu cụ thể, sử dụng điều kiện đầu vào (conditional generation), và áp dụng bộ lọc để đảm bảo chất lượng."
43,Làm thế nào để phát hiện nội dung giả do Generative AI tạo ra?,"Phát hiện nội dung giả sử dụng các phương pháp như phân tích dấu hiệu số (digital forensics), mô hình học máy để nhận diện mẫu bất thường, hoặc kiểm tra watermark nhúng trong nội dung."
44,Các mô hình Generative AI phổ biến là gì?,"Các mô hình phổ biến bao gồm: GPT (văn bản), DALL-E, Stable Diffusion (hình ảnh), VAE, GAN, MusicLM (âm nhạc), và Whisper (giọng nói)."
45,Làm thế nào để xử lý vấn đề mode collapse trong GAN?,"Để xử lý mode collapse: Sử dụng hàm mất mát cải tiến (Wasserstein GAN), thêm nhiễu vào dữ liệu, tăng tính đa dạng của dữ liệu huấn luyện, và điều chỉnh tỷ lệ học của Generator/Discriminator."
46,Các kỹ thuật để tăng cường dữ liệu trong Generative AI là gì?,"Các kỹ thuật bao gồm: Sử dụng GAN để tạo dữ liệu tổng hợp, áp dụng biến đổi (rotation, flipping) cho hình ảnh, và tạo văn bản mới bằng mô hình ngôn ngữ."
47,Tác động của Generative AI trong giáo dục là gì?,"Generative AI hỗ trợ tạo tài liệu học tập, bài tập cá nhân hóa, chatbot hỗ trợ học sinh, và mô phỏng tình huống học tập, nhưng cần đảm bảo tính chính xác và đạo đức."
48,Làm thế nào để đảm bảo tính công bằng trong Generative AI?,"Để đảm bảo tính công bằng: Sử dụng dữ liệu huấn luyện đa dạng, kiểm tra thiên vị trong đầu ra, áp dụng kỹ thuật de-biasing, và thực hiện giám sát đạo đức liên tục."
49,Tương lai của Generative AI là gì?,"Tương lai bao gồm: Mô hình hiệu quả hơn, tích hợp đa phương thức (văn bản, hình ảnh, âm thanh), ứng dụng rộng rãi trong y tế, giáo dục, và giải trí, cùng với tập trung vào đạo đức và bền vững."
